,OBJECTID,FeatureKey,LayerKey,DistributionType,LayerGroupKey,LayerName,MetadataKey,PortalUrl,ObjectReferences,SpeciesDepthMaximum,Alert,SpeciesCode,AccuracyExplanation,SpeciesCommonName,ScientificContact,SpeciesScientificName,ObjectSecurity,SpeciesMaoriName,TemporalExtent,Keywords,ObjectName,PositionalAccuracy,AlertWarning,EndangeredStatus,SpeciesDepthMinimum,SpeciesGroup,HabitatType,LayerIdentifier,SHAPE.STArea(),SHAPE.STLength()
0,374,495,1084,3,4507,Gemfish - Autumn Juvenile Distribution,479,https://mpi.maps.arcgis.com/home/item.html?id=a75d4c19d00f4e789648824d446ce97b,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Autumn,100%,West Coast South Island,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1471_1,22293603366.99414,904511.9055976685
0,578,493,1084,3,4507,Gemfish - Autumn Juvenile Distribution,479,https://mpi.maps.arcgis.com/home/item.html?id=a75d4c19d00f4e789648824d446ce97b,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Autumn,100%,Fiordland/Southland,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1471_1,70873182428.11523,1955896.5001134798
0,665,650,1084,3,4507,Gemfish - Autumn Juvenile Distribution,479,https://mpi.maps.arcgis.com/home/item.html?id=a75d4c19d00f4e789648824d446ce97b,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Autumn,100%,Challanger Plateau,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1471_1,5456178283.230469,283230.12568923563
0,701,497,1084,3,4507,Gemfish - Autumn Juvenile Distribution,479,https://mpi.maps.arcgis.com/home/item.html?id=a75d4c19d00f4e789648824d446ce97b,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Autumn,100%,Hawke Bay and south,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1471_1,15865382136.396484,768925.3908717036
0,731,498,1084,3,4507,Gemfish - Autumn Juvenile Distribution,479,https://mpi.maps.arcgis.com/home/item.html?id=a75d4c19d00f4e789648824d446ce97b,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Autumn,100%,East North Island,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1471_1,12221815544.394531,793394.2055294776
0,810,494,1084,3,4507,Gemfish - Autumn Juvenile Distribution,479,https://mpi.maps.arcgis.com/home/item.html?id=a75d4c19d00f4e789648824d446ce97b,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Autumn,100%,Bay of Plenty and north,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1471_1,19031132341.726562,854353.9953216846
0,888,310,1083,1,4507,Gemfish - Autumn Juvenile Distribution,479,https://mpi.maps.arcgis.com/home/item.html?id=a75d4c19d00f4e789648824d446ce97b,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Autumn,Hotspot,Campbell Plateau,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1470_1,5175125246.5546875,309611.5647823315
0,1018,159,1083,1,4507,Gemfish - Autumn Juvenile Distribution,479,https://mpi.maps.arcgis.com/home/item.html?id=a75d4c19d00f4e789648824d446ce97b,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Autumn,Hotspot,Campbell Plateau,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1470_1,6451701767.337891,392462.678671652
0,1322,492,1083,1,4507,Gemfish - Autumn Juvenile Distribution,479,https://mpi.maps.arcgis.com/home/item.html?id=a75d4c19d00f4e789648824d446ce97b,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Autumn,Hotspot,North Island east coast,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1470_1,5576138541.419922,302843.01548880985
0,169,1108,1088,3,4508,Gemfish - Spring Juvenile Distribution,561,https://mpi.maps.arcgis.com/home/item.html?id=d7990faa2a10495696d0ef3b250e496d,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Spring,100%,North Island east coast,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1501_1,25586249833.785156,1131831.42007761
0,231,1109,1088,3,4508,Gemfish - Spring Juvenile Distribution,561,https://mpi.maps.arcgis.com/home/item.html?id=d7990faa2a10495696d0ef3b250e496d,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Spring,100%,New Zealand west coast,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1501_1,64225050451.43555,2094167.168323324
0,300,1107,1088,3,4508,Gemfish - Spring Juvenile Distribution,561,https://mpi.maps.arcgis.com/home/item.html?id=d7990faa2a10495696d0ef3b250e496d,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Spring,100%,Whangarei to Whangamata,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1501_1,10342928727.757812,521362.9926738373
0,454,1110,1088,3,4508,Gemfish - Spring Juvenile Distribution,561,https://mpi.maps.arcgis.com/home/item.html?id=d7990faa2a10495696d0ef3b250e496d,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Spring,100%,Canterbury to Campbell Plateau,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1501_1,93616586531.45312,2895493.378985217
0,945,1106,1087,1,4508,Gemfish - Spring Juvenile Distribution,561,https://mpi.maps.arcgis.com/home/item.html?id=d7990faa2a10495696d0ef3b250e496d,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Spring,Hotspot,West New Zealand,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1500_1,4370577335.484375,242360.14398321157
0,1010,984,1087,1,4508,Gemfish - Spring Juvenile Distribution,561,https://mpi.maps.arcgis.com/home/item.html?id=d7990faa2a10495696d0ef3b250e496d,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Spring,Hotspot,West Coast,100 km,None,Not threatened,50 m,Gemfish,Demersal offshore,FSJ1500_1,7403194493.2578125,341036.7357177598
0,352,158,1082,3,4509,Gemfish - Summer Juvenile Distribution,499,https://mpi.maps.arcgis.com/home/item.html?id=e2e9ba5808964acea9a62f8c411ed776,,600 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Summer,100%,Northland,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,FSJ1471_1,2848947589.2148438,214282.8016734504
0,497,1257,1082,3,4509,Gemfish - Summer Juvenile Distribution,499,https://mpi.maps.arcgis.com/home/item.html?id=e2e9ba5808964acea9a62f8c411ed776,,600 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Summer,100%,North Island east coast,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,FSJ1471_1,25586249833.785156,1131831.42007761
0,520,1256,1082,3,4509,Gemfish - Summer Juvenile Distribution,499,https://mpi.maps.arcgis.com/home/item.html?id=e2e9ba5808964acea9a62f8c411ed776,,600 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Summer,100%,West Coast,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,FSJ1471_1,32306070674.791016,1355553.9044942379
0,620,1258,1082,3,4509,Gemfish - Summer Juvenile Distribution,499,https://mpi.maps.arcgis.com/home/item.html?id=e2e9ba5808964acea9a62f8c411ed776,,600 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Summer,100%,Bay of Plenty,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,FSJ1471_1,20092268689.23828,937513.5590721605
0,627,1260,1082,3,4509,Gemfish - Summer Juvenile Distribution,499,https://mpi.maps.arcgis.com/home/item.html?id=e2e9ba5808964acea9a62f8c411ed776,,600 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Summer,100%,Fiordland,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,FSJ1471_1,11277943058.052734,457794.2783832047
0,727,1255,1082,3,4509,Gemfish - Summer Juvenile Distribution,499,https://mpi.maps.arcgis.com/home/item.html?id=e2e9ba5808964acea9a62f8c411ed776,,600 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Summer,100%,Campbell Plateau,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,FSJ1471_1,45399074928.865234,1266334.524224906
0,754,1259,1082,3,4509,Gemfish - Summer Juvenile Distribution,499,https://mpi.maps.arcgis.com/home/item.html?id=e2e9ba5808964acea9a62f8c411ed776,,600 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Summer,100%,Canterbury,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,FSJ1471_1,11409401813.867188,489034.84377328306
0,843,1249,1082,3,4509,Gemfish - Summer Juvenile Distribution,499,https://mpi.maps.arcgis.com/home/item.html?id=e2e9ba5808964acea9a62f8c411ed776,,600 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Summer,100%,Waikato,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,FSJ1471_1,3746530786.1777344,233028.23881729261
0,923,1253,1081,1,4509,Gemfish - Summer Juvenile Distribution,499,https://mpi.maps.arcgis.com/home/item.html?id=e2e9ba5808964acea9a62f8c411ed776,,600 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Summer,Hotspot,Firodland,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,FSJ1470_1,7543309348.767578,353366.9951086628
0,1105,1254,1081,1,4509,Gemfish - Summer Juvenile Distribution,499,https://mpi.maps.arcgis.com/home/item.html?id=e2e9ba5808964acea9a62f8c411ed776,,600 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Summer,Hotspot,North Island east coast,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,FSJ1470_1,25586249833.785156,1131831.42007761
0,84,1390,1086,3,4510,Gemfish - Winter Juvenile Distribution,67,https://mpi.maps.arcgis.com/home/item.html?id=2a4ec729deaf4caea2e23c2dd6a56349,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Winter,100%,West Coast,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,,39020986607.98828,1175807.2647444643
0,193,1394,1086,3,4510,Gemfish - Winter Juvenile Distribution,67,https://mpi.maps.arcgis.com/home/item.html?id=2a4ec729deaf4caea2e23c2dd6a56349,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Winter,100%,East Coast,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,,25586137631.240234,1131831.4504600137
0,227,1393,1086,3,4510,Gemfish - Winter Juvenile Distribution,67,https://mpi.maps.arcgis.com/home/item.html?id=2a4ec729deaf4caea2e23c2dd6a56349,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Winter,100%,Canterbury,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,,8963903586.638672,487767.8137104714
0,310,1435,1086,3,4510,Gemfish - Winter Juvenile Distribution,67,https://mpi.maps.arcgis.com/home/item.html?id=2a4ec729deaf4caea2e23c2dd6a56349,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Winter,100%,Challenger Plateau,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,,881238158.4257812,114051.64962827094
0,320,1392,1086,3,4510,Gemfish - Winter Juvenile Distribution,67,https://mpi.maps.arcgis.com/home/item.html?id=2a4ec729deaf4caea2e23c2dd6a56349,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Winter,100%,Fiordland,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,,6487896648.183594,321842.4679064702
0,719,1391,1086,3,4510,Gemfish - Winter Juvenile Distribution,67,https://mpi.maps.arcgis.com/home/item.html?id=2a4ec729deaf4caea2e23c2dd6a56349,,700 m,N,SKI,The mapped object is a scientific interpretation of data and is considered accurate to ±15%,Gemfish,"General Manager Biodiversity, Biosecurity and Information Services, NIWA, Private Bag 14-901, Wellington. Phone (04) 386 0300","Rexea solandri (Cuvier, 1832)",None,Tikati,Winter,100%,Northland to Bay of Plenty,100 km,None,Not threatened,0 m,Gemfish,Demersal offshore,,17241468816.734375,739169.1441663934
